ID,Gender,Age,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Cleanliness,Food and Drink,Baggage Handling,Satisfaction
10474,Female,23,First-time,Business,Business,163,44,24.0,3,4,3,4,1,4,4,4,Satisfied
10475,Male,46,Returning,Business,Business,312,32,29.0,3,4,3,4,5,3,3,4,Satisfied
10476,Male,43,Returning,Business,Business,3092,0,0.0,4,4,4,5,4,4,3,5,Satisfied
10477,Female,24,First-time,Business,Economy,163,0,0.0,3,4,2,3,3,3,3,5,Satisfied
10478,Male,41,Returning,Business,Business,2440,71,59.0,4,4,4,4,4,5,4,4,Satisfied
10479,Male,36,Returning,Business,Business,3163,0,0.0,4,4,2,5,5,3,3,5,Satisfied
10480,Female,49,Returning,Business,Business,2726,0,0.0,3,5,1,4,5,4,4,4,Satisfied
10481,Female,50,Returning,Business,Business,1849,31,33.0,3,4,2,2,4,4,2,2,Satisfied
10482,Male,56,Returning,Business,Business,2013,0,0.0,5,4,3,4,5,3,3,4,Satisfied
10483,Female,54,Returning,Business,Business,3513,0,0.0,4,4,3,4,5,5,2,4,Satisfied
10484,Female,44,Returning,Business,Business,2192,27,23.0,4,5,3,4,5,3,4,4,Satisfied
10485,Male,40,Returning,Business,Business,3136,162,157.0,5,5,4,5,5,5,5,5,Satisfied
10486,Female,49,First-time,Business,Business,295,0,0.0,5,2,3,3,2,2,2,4,Neutral or Dissatisfied
10487,Male,54,Returning,Business,Business,2322,0,1.0,5,4,4,4,5,5,3,4,Satisfied
10488,Female,52,Returning,Business,Business,3613,0,0.0,4,5,5,4,5,4,5,5,Satisfied
10489,Female,23,Returning,Business,Business,1931,30,23.0,5,4,3,4,4,4,4,4,Satisfied
10490,Male,58,Returning,Business,Business,2760,11,6.0,4,5,4,4,5,4,5,4,Satisfied
10491,Male,55,Returning,Business,Business,2929,0,3.0,4,4,4,4,4,3,5,4,Satisfied
10492,Female,60,Returning,Business,Business,2014,0,0.0,4,4,2,4,5,3,2,4,Satisfied
10493,Female,40,Returning,Business,Business,140,0,0.0,4,4,5,4,4,3,3,5,Satisfied
10494,Female,45,Returning,Business,Business,3937,0,0.0,3,3,5,2,3,2,1,2,Neutral or Dissatisfied
10495,Female,48,Returning,Business,Business,2534,52,53.0,4,4,5,3,5,5,4,3,Satisfied
10496,Male,38,First-time,Business,Business,201,22,25.0,3,5,4,5,4,4,4,5,Satisfied
10497,Male,20,Returning,Business,Business,308,0,0.0,5,5,4,4,5,5,5,4,Satisfied
10498,Female,50,Returning,Business,Business,2320,0,0.0,3,4,4,5,4,4,2,5,Satisfied
10499,Male,51,Returning,Business,Business,3334,6,0.0,4,4,3,5,4,3,2,5,Satisfied
10500,Male,44,First-time,Business,Business,396,0,3.0,4,3,4,4,4,4,4,5,Satisfied
10501,Male,48,Returning,Business,Business,517,216,224.0,4,4,4,2,4,4,4,5,Satisfied
10502,Female,31,Returning,Business,Business,2270,18,11.0,3,5,5,5,4,5,5,4,Satisfied
10503,Female,36,Returning,Business,Business,517,0,0.0,4,5,1,5,5,3,4,5,Satisfied
10504,Male,54,Returning,Business,Business,2531,0,0.0,3,4,3,5,4,5,5,4,Satisfied
10505,Male,37,Returning,Business,Economy,316,0,7.0,4,1,1,2,1,1,1,3,Neutral or Dissatisfied
10506,Female,48,First-time,Business,Business,309,0,0.0,4,1,2,3,3,3,3,5,Neutral or Dissatisfied
10507,Male,39,Returning,Business,Business,2178,36,39.0,4,5,4,5,4,5,2,5,Satisfied
10508,Female,38,Returning,Business,Economy,224,0,0.0,3,1,4,2,1,1,1,4,Neutral or Dissatisfied
10509,Female,60,Returning,Business,Business,3969,0,0.0,4,4,3,5,5,5,3,5,Satisfied
10510,Male,33,Returning,Business,Business,2337,68,61.0,3,4,5,4,4,4,4,5,Satisfied
10511,Female,57,Returning,Business,Business,166,0,0.0,3,5,5,3,5,5,4,4,Satisfied
10512,Female,20,First-time,Business,Economy,74,0,4.0,3,3,3,3,4,5,5,5,Neutral or Dissatisfied
10513,Male,60,Returning,Business,Business,140,0,0.0,3,5,4,4,4,4,5,5,Satisfied
10514,Female,40,First-time,Business,Business,247,34,31.0,3,4,2,5,2,3,3,4,Neutral or Dissatisfied
10515,Female,47,Returning,Business,Business,201,18,29.0,5,5,1,4,5,5,2,5,Satisfied
10516,Male,62,Returning,Business,Business,1863,0,0.0,3,4,2,5,5,5,2,5,Satisfied
10517,Male,48,Returning,Business,Business,3198,1,2.0,5,4,3,5,5,3,4,4,Satisfied
10518,Female,33,Returning,Business,Business,224,16,14.0,3,4,5,4,4,5,3,5,Satisfied
10519,Female,42,Returning,Business,Business,1876,0,0.0,5,4,5,5,4,5,2,4,Satisfied
10520,Male,45,Returning,Business,Business,2880,0,0.0,4,5,4,5,5,3,2,5,Satisfied
10521,Male,59,Returning,Business,Business,295,9,0.0,3,4,3,5,4,5,5,5,Satisfied
10522,Male,43,Returning,Business,Business,1786,0,0.0,5,5,2,4,5,3,5,4,Satisfied
10523,Male,26,First-time,Business,Business,316,35,36.0,3,3,2,5,4,4,4,4,Neutral or Dissatisfied
10524,Male,59,Returning,Business,Business,517,0,0.0,4,5,5,5,5,3,5,5,Satisfied
10525,Female,26,First-time,Business,Business,316,0,0.0,3,3,1,5,1,1,1,5,Neutral or Dissatisfied
10526,Female,43,Returning,Business,Business,309,0,0.0,5,4,1,4,5,4,2,4,Satisfied
10527,Female,40,Returning,Business,Business,224,9,0.0,5,4,5,5,5,5,5,5,Satisfied
10528,Male,56,Returning,Business,Business,2209,0,0.0,3,4,2,4,4,4,4,4,Satisfied
10529,Male,56,Returning,Business,Business,3187,0,0.0,4,4,2,4,4,3,5,4,Satisfied
10530,Female,17,Returning,Business,Business,312,0,1.0,4,4,3,3,4,4,4,4,Satisfied
10531,Female,56,Returning,Business,Business,2224,57,43.0,5,4,3,4,5,3,4,4,Satisfied
10532,Female,54,Returning,Business,Business,3392,0,0.0,4,5,5,4,5,3,2,4,Satisfied
10533,Male,39,Returning,Business,Business,429,0,0.0,4,4,3,4,4,3,3,4,Satisfied
10534,Male,58,Returning,Business,Business,2470,17,8.0,5,4,3,5,5,4,3,5,Satisfied
10535,Male,35,Returning,Business,Business,2400,63,55.0,3,4,2,2,4,3,5,2,Satisfied
10536,Male,52,Returning,Business,Business,74,0,0.0,3,4,5,4,5,3,5,5,Satisfied
10537,Female,48,Returning,Business,Business,163,0,0.0,3,4,2,4,5,5,5,4,Satisfied
10538,Male,60,Returning,Business,Business,3786,0,0.0,5,5,1,4,4,3,4,4,Satisfied
10539,Female,57,Returning,Business,Business,270,36,27.0,5,5,1,5,5,5,3,5,Satisfied
10540,Female,48,Returning,Business,Business,1680,0,0.0,3,5,4,4,5,3,3,4,Satisfied
10541,Female,40,Returning,Business,Business,2034,31,39.0,3,5,5,5,5,5,2,5,Satisfied
10542,Male,58,First-time,Business,Business,429,0,0.0,3,2,1,5,5,5,5,4,Neutral or Dissatisfied
10543,Male,20,First-time,Business,Economy,74,0,0.0,3,5,1,5,2,2,2,5,Satisfied
10544,Male,47,Returning,Business,Business,1734,0,1.0,3,5,3,5,4,4,2,5,Satisfied
10545,Female,18,First-time,Business,Business,667,10,6.0,4,5,1,4,1,1,1,5,Satisfied
10546,Male,58,Returning,Business,Business,3993,0,0.0,5,5,4,5,5,5,4,4,Satisfied
10547,Female,38,Returning,Business,Business,224,0,8.0,5,5,2,5,4,4,3,5,Satisfied
10548,Male,44,Returning,Business,Business,74,0,0.0,5,4,4,5,5,5,5,5,Satisfied
10549,Male,47,First-time,Business,Business,74,0,0.0,3,2,2,5,3,3,3,5,Neutral or Dissatisfied
10550,Female,37,First-time,Business,Business,247,0,0.0,4,0,3,3,3,3,3,5,Neutral or Dissatisfied
10551,Male,27,First-time,Business,Business,316,0,0.0,5,4,1,3,1,1,1,4,Neutral or Dissatisfied
10552,Male,36,Returning,Business,Business,3118,20,39.0,3,5,2,5,5,3,2,5,Satisfied
10553,Female,48,Returning,Business,Business,1718,0,0.0,5,5,4,4,4,5,4,4,Satisfied
10554,Male,45,Returning,Business,Business,2150,34,35.0,3,5,3,3,5,5,2,3,Satisfied
10555,Female,48,Returning,Business,Business,3194,5,9.0,4,4,1,4,4,4,4,4,Satisfied
10556,Female,39,Returning,Business,Business,1533,0,0.0,3,4,2,4,4,5,3,4,Satisfied
10557,Female,22,First-time,Business,Economy,216,3,1.0,4,1,2,4,2,2,2,5,Neutral or Dissatisfied
10558,Female,48,Returning,Business,Business,201,0,9.0,3,4,4,4,5,3,2,5,Satisfied
10559,Male,25,Returning,Business,Business,2010,0,0.0,4,5,1,4,5,5,5,4,Satisfied
10560,Male,47,Returning,Business,Business,3672,0,0.0,3,4,2,4,3,2,5,4,Neutral or Dissatisfied
10561,Male,23,First-time,Business,Economy,308,0,0.0,5,1,3,4,1,1,1,5,Satisfied
10562,Female,26,First-time,Business,Business,429,42,40.0,5,2,5,4,4,4,4,4,Neutral or Dissatisfied
10563,Male,47,Returning,Business,Business,74,0,0.0,4,5,2,4,4,4,2,5,Satisfied
10564,Male,59,First-time,Business,Economy,429,19,14.0,3,2,2,1,3,3,3,3,Neutral or Dissatisfied
10565,Female,58,Returning,Business,Business,3581,182,182.0,5,5,3,3,5,5,5,5,Satisfied
10566,Female,17,Returning,Business,Economy,295,3,5.0,3,0,4,3,2,2,2,3,Neutral or Dissatisfied
10567,Female,44,First-time,Business,Business,316,50,47.0,3,5,3,5,4,2,2,5,Satisfied
10568,Male,41,Returning,Business,Business,312,0,0.0,4,5,1,5,4,5,2,5,Satisfied
10569,Male,48,Returning,Business,Economy,301,0,0.0,3,3,3,2,3,3,3,4,Neutral or Dissatisfied
10570,Male,53,Returning,Business,Business,316,0,0.0,3,5,5,5,4,3,5,5,Satisfied
10571,Female,57,Returning,Business,Business,1938,0,0.0,4,5,3,4,5,5,2,4,Satisfied
10572,Male,22,First-time,Business,Economy,201,45,45.0,5,2,4,4,5,5,5,4,Neutral or Dissatisfied
10573,Female,48,Returning,Business,Business,2160,0,0.0,5,5,5,4,4,5,5,4,Satisfied
10574,Male,28,Returning,Business,Business,229,0,0.0,4,4,4,3,4,4,4,5,Satisfied
10575,Female,54,Returning,Business,Business,2953,0,0.0,3,4,4,5,4,4,4,5,Satisfied
10576,Female,36,Returning,Business,Business,312,71,67.0,4,3,2,4,3,3,4,4,Neutral or Dissatisfied
10577,Male,17,First-time,Business,Economy,429,23,18.0,4,1,3,1,2,2,2,3,Neutral or Dissatisfied
10578,Female,40,Returning,Business,Business,458,0,5.0,3,4,5,5,5,5,3,5,Satisfied
10579,Female,46,Returning,Business,Business,3584,0,0.0,5,5,1,4,5,3,4,4,Satisfied
10580,Female,40,Returning,Business,Business,2686,0,0.0,3,5,2,4,4,5,3,4,Satisfied
10581,Male,38,Returning,Business,Business,1639,11,7.0,3,4,2,3,5,3,4,3,Satisfied
10582,Male,37,Returning,Business,Business,3217,0,1.0,3,4,4,5,5,4,4,5,Satisfied
10583,Male,30,Returning,Business,Business,2175,0,0.0,5,5,4,5,5,5,5,4,Satisfied
10584,Male,45,Returning,Business,Business,216,0,0.0,3,5,5,5,5,4,4,5,Satisfied
10585,Female,23,First-time,Business,Economy,458,26,30.0,5,2,5,3,2,2,2,4,Neutral or Dissatisfied
10586,Female,44,Returning,Business,Business,458,0,0.0,4,5,1,5,4,3,2,5,Satisfied
10587,Male,59,Returning,Business,Business,295,60,51.0,3,5,1,2,4,4,4,3,Satisfied
10588,Male,39,First-time,Business,Business,74,0,0.0,5,4,1,5,5,5,5,5,Neutral or Dissatisfied
10589,Male,41,Returning,Business,Business,1889,6,5.0,4,4,4,1,4,4,5,1,Satisfied
10590,Female,54,Returning,Business,Business,2046,0,0.0,3,4,2,4,4,3,5,4,Satisfied
10591,Female,38,First-time,Business,Business,216,0,4.0,5,4,3,5,4,4,4,5,Neutral or Dissatisfied
10592,Male,58,Returning,Business,Business,2957,45,44.0,5,5,5,4,4,5,2,5,Satisfied
10593,Female,43,Returning,Business,Business,2862,0,0.0,5,5,1,5,5,5,3,5,Satisfied
10594,Female,39,Returning,Business,Business,166,0,0.0,3,4,2,4,4,4,4,4,Satisfied
10595,Male,39,Returning,Business,Business,482,5,7.0,4,4,5,3,3,3,4,3,Neutral or Dissatisfied
10596,Female,49,Returning,Business,Business,517,0,2.0,4,5,4,3,4,4,4,3,Satisfied
10597,Male,51,Returning,Business,Business,429,0,1.0,5,4,5,5,4,4,4,5,Satisfied
10598,Female,57,Returning,Business,Business,2292,0,0.0,5,4,5,5,4,4,2,4,Satisfied
10599,Female,24,First-time,Business,Economy,224,4,14.0,3,3,3,3,5,5,5,4,Neutral or Dissatisfied
10600,Male,48,Returning,Business,Business,3761,0,0.0,5,5,5,4,4,4,3,4,Satisfied
10601,Male,62,Returning,Business,Business,3283,50,40.0,3,4,5,1,4,2,4,1,Neutral or Dissatisfied
10602,Male,22,First-time,Business,Economy,166,0,0.0,3,2,4,5,1,3,3,4,Neutral or Dissatisfied
10603,Female,17,First-time,Business,Business,166,0,0.0,4,4,1,5,3,3,3,5,Satisfied
10604,Female,41,Returning,Business,Economy,158,0,0.0,2,1,5,2,1,1,1,3,Neutral or Dissatisfied
10605,Male,53,Returning,Business,Business,3153,16,11.0,2,4,4,3,4,1,3,1,Neutral or Dissatisfied
10606,Female,23,First-time,Business,Business,667,0,0.0,5,5,4,4,4,4,4,4,Satisfied
10607,Female,30,Returning,Business,Business,667,0,0.0,4,4,4,5,3,3,3,4,Satisfied
10608,Male,40,Returning,Business,Business,3643,0,0.0,5,5,3,4,4,4,3,4,Satisfied
10609,Male,50,Returning,Business,Business,2938,0,0.0,4,4,4,4,4,5,5,5,Satisfied
10610,Female,58,Returning,Business,Business,667,0,0.0,4,5,4,4,5,5,2,4,Satisfied
10611,Female,57,Returning,Business,Business,158,0,0.0,2,3,5,3,3,1,1,3,Neutral or Dissatisfied
10612,Female,51,Returning,Business,Business,3941,46,30.0,4,4,4,4,4,5,3,4,Satisfied
10613,Male,52,Returning,Business,Business,2580,98,103.0,2,3,2,3,2,1,3,3,Neutral or Dissatisfied
10614,Male,45,Returning,Business,Business,2356,0,0.0,4,4,3,4,4,4,4,4,Satisfied
10615,Female,49,Returning,Business,Business,3330,0,0.0,3,4,5,5,4,4,4,5,Satisfied
10616,Female,39,First-time,Business,Business,140,100,97.0,5,5,3,3,4,4,4,4,Satisfied
10617,Female,23,Returning,Business,Business,429,0,0.0,4,4,5,3,4,4,4,5,Satisfied
10618,Male,60,Returning,Business,Business,2111,13,12.0,4,4,2,5,4,4,5,5,Satisfied
10619,Female,13,First-time,Business,Economy,517,14,25.0,3,1,3,5,4,4,4,4,Neutral or Dissatisfied
10620,Female,45,Returning,Business,Economy,74,0,0.0,4,4,3,1,3,1,3,1,Neutral or Dissatisfied
10621,Female,39,Returning,Business,Economy,458,31,31.0,4,1,2,4,1,1,1,2,Neutral or Dissatisfied
10622,Female,25,First-time,Business,Business,201,0,0.0,3,5,4,4,2,2,2,5,Satisfied
10623,Male,22,First-time,Business,Economy,216,0,0.0,4,2,3,1,1,1,1,4,Neutral or Dissatisfied
10624,Female,53,Returning,Business,Business,229,0,0.0,4,4,1,2,3,2,4,2,Neutral or Dissatisfied
10625,Male,62,Returning,Business,Economy,458,5,3.0,1,3,1,3,2,2,2,3,Neutral or Dissatisfied
10626,Female,33,First-time,Business,Economy,134,0,0.0,4,1,3,2,4,4,4,4,Neutral or Dissatisfied
10627,Male,54,Returning,Business,Business,74,0,0.0,4,4,3,1,5,4,3,1,Satisfied
10628,Male,40,Returning,Business,Business,1891,37,30.0,3,4,5,5,5,3,2,5,Satisfied
10629,Female,32,Returning,Business,Business,1994,0,0.0,3,5,3,4,5,5,5,5,Satisfied
10630,Male,30,Returning,Business,Business,309,0,0.0,2,3,4,1,3,3,3,3,Neutral or Dissatisfied
10631,Female,47,Returning,Business,Business,2422,0,0.0,3,5,3,4,4,4,5,4,Satisfied
10632,Female,50,Returning,Business,Business,140,0,0.0,3,5,2,5,4,3,4,5,Satisfied
10633,Male,47,Returning,Business,Business,2182,21,24.0,5,5,4,3,4,4,3,3,Satisfied
10634,Male,27,Returning,Business,Economy,74,60,56.0,2,2,4,3,3,3,3,4,Neutral or Dissatisfied
10635,Male,45,Returning,Business,Business,316,64,53.0,3,5,1,4,5,5,2,4,Satisfied
10636,Female,46,Returning,Business,Business,2467,0,0.0,5,5,5,3,4,4,3,4,Satisfied
10637,Male,41,Returning,Business,Business,2798,0,0.0,3,4,3,4,5,3,5,4,Satisfied
10638,Female,59,Returning,Business,Business,312,8,9.0,3,4,3,3,5,4,3,3,Satisfied
10639,Male,43,Returning,Business,Business,247,0,0.0,3,5,2,5,5,5,2,5,Satisfied
10640,Female,55,Returning,Business,Business,295,10,15.0,4,4,3,1,4,5,5,1,Satisfied
10641,Female,27,First-time,Business,Economy,517,0,0.0,2,2,3,1,1,2,2,3,Neutral or Dissatisfied
10642,Male,47,Returning,Business,Economy,224,0,0.0,2,4,5,3,4,4,4,4,Neutral or Dissatisfied
10643,Female,39,Returning,Business,Business,429,0,0.0,3,5,5,3,5,4,2,3,Satisfied
10644,Male,54,Returning,Business,Business,2479,0,0.0,3,5,5,4,4,5,4,4,Satisfied
10645,Male,50,Returning,Business,Business,2347,0,0.0,3,5,4,5,4,4,2,5,Satisfied
10646,Female,52,Returning,Business,Business,308,21,9.0,3,4,4,4,5,4,5,4,Satisfied
10647,Female,44,First-time,Business,Business,308,0,0.0,3,4,2,3,3,3,3,5,Satisfied
10648,Male,44,Returning,Business,Business,1933,0,0.0,4,5,2,5,5,3,3,5,Satisfied
10649,Female,32,First-time,Business,Economy,201,0,0.0,4,5,4,3,3,3,3,4,Neutral or Dissatisfied
10650,Male,56,Returning,Business,Business,1617,0,0.0,5,5,1,5,5,5,4,5,Satisfied
10651,Female,59,Returning,Business,Business,316,0,2.0,3,4,2,5,5,5,4,5,Satisfied
10652,Male,35,Returning,Business,Business,2571,0,0.0,5,5,3,4,5,5,4,4,Satisfied
10653,Male,25,First-time,Business,Business,201,7,2.0,4,3,4,5,2,2,2,4,Neutral or Dissatisfied
10654,Female,64,First-time,Business,Business,312,0,0.0,3,4,4,4,4,4,4,4,Satisfied
10655,Female,39,Returning,Business,Business,3172,0,0.0,3,5,3,5,5,4,4,4,Satisfied
10656,Female,37,Returning,Business,Business,1749,15,11.0,5,4,5,5,5,4,4,4,Satisfied
10657,Male,45,Returning,Business,Business,2788,39,33.0,3,5,1,2,4,5,2,2,Satisfied
10658,Male,54,Returning,Business,Business,3171,0,4.0,3,4,5,3,5,5,3,3,Satisfied
10659,Male,55,Returning,Business,Economy,667,25,27.0,4,1,1,4,1,1,1,3,Neutral or Dissatisfied
10660,Female,45,Returning,Business,Business,2394,0,0.0,3,4,4,4,5,5,2,4,Satisfied
10661,Female,46,Returning,Business,Business,201,5,6.0,5,4,5,5,5,5,5,5,Satisfied
10662,Male,55,Returning,Business,Business,2601,0,0.0,1,3,1,3,3,2,1,3,Neutral or Dissatisfied
10663,Female,52,Returning,Business,Business,316,298,287.0,3,1,4,4,3,3,1,5,Satisfied
10664,Male,24,First-time,Business,Economy,482,0,0.0,4,4,2,4,2,2,2,4,Satisfied
10665,Female,58,Returning,Business,Business,2006,0,0.0,3,5,1,4,5,3,5,5,Satisfied
10666,Male,27,First-time,Business,Economy,309,0,0.0,1,3,3,3,2,4,4,3,Neutral or Dissatisfied
10667,Female,34,Returning,Business,Business,316,0,0.0,2,3,4,3,3,2,4,3,Neutral or Dissatisfied
10668,Male,52,Returning,Business,Business,1766,0,0.0,5,5,4,4,5,3,4,4,Satisfied
10669,Female,45,Returning,Business,Business,247,0,0.0,5,5,2,4,5,4,3,4,Satisfied
10670,Male,48,Returning,Business,Business,201,0,0.0,5,4,2,4,4,4,2,5,Satisfied
10671,Female,40,Returning,Business,Business,2735,0,0.0,4,5,5,4,4,5,5,5,Satisfied
10672,Male,25,First-time,Business,Business,667,0,0.0,4,3,3,5,1,1,1,5,Neutral or Dissatisfied
10673,Male,46,Returning,Business,Business,2688,99,107.0,5,4,3,4,4,3,2,4,Satisfied
10674,Male,52,Returning,Business,Business,3096,0,0.0,4,4,3,4,5,3,2,5,Satisfied
10675,Male,40,Returning,Business,Business,2860,17,28.0,4,4,2,5,4,3,2,4,Satisfied
10676,Female,35,First-time,Business,Economy,301,0,0.0,3,3,4,1,5,5,5,4,Neutral or Dissatisfied
10677,Male,52,Returning,Business,Economy,308,1,2.0,2,1,3,4,1,1,1,3,Neutral or Dissatisfied
10678,Female,40,Returning,Business,Business,312,0,0.0,4,4,1,1,5,5,4,1,Satisfied
10679,Male,33,Returning,Business,Business,2015,49,45.0,4,5,5,3,5,5,5,5,Satisfied
10680,Female,39,Returning,Business,Business,312,0,0.0,5,5,4,3,5,5,5,3,Satisfied
10681,Female,66,Returning,Business,Business,2727,0,0.0,1,3,1,3,3,2,3,3,Neutral or Dissatisfied
10682,Female,50,Returning,Business,Business,201,28,28.0,3,4,3,4,5,3,3,4,Satisfied
10683,Male,57,Returning,Business,Business,2768,0,1.0,5,4,2,4,5,3,3,4,Satisfied
10684,Male,47,Returning,Business,Economy,216,21,29.0,4,2,2,4,2,2,2,2,Neutral or Dissatisfied
10685,Male,39,First-time,Business,Business,458,0,0.0,5,5,1,3,1,1,1,4,Satisfied
10686,Male,10,Returning,Business,Business,1944,113,103.0,2,3,5,4,4,4,4,3,Neutral or Dissatisfied
10687,Female,26,First-time,Business,Business,295,0,10.0,5,5,5,4,5,5,5,4,Satisfied
10688,Male,57,Returning,Business,Business,201,0,0.0,4,5,4,5,5,3,2,4,Satisfied
10689,Female,43,Returning,Business,Economy,74,0,0.0,4,4,5,4,3,3,4,4,Neutral or Dissatisfied
10690,Male,56,Returning,Business,Business,2016,21,32.0,1,2,2,3,2,4,5,3,Neutral or Dissatisfied
10691,Male,39,Returning,Business,Business,2415,6,13.0,3,4,4,4,5,4,4,4,Satisfied
10692,Male,64,Returning,Business,Business,1646,37,41.0,4,4,2,5,5,4,4,5,Satisfied
10693,Male,46,Returning,Business,Business,308,4,0.0,4,5,3,4,5,5,3,4,Satisfied
10694,Male,48,Returning,Business,Economy,224,0,15.0,4,2,2,4,2,2,2,4,Neutral or Dissatisfied
10695,Male,23,First-time,Business,Economy,166,0,0.0,1,1,4,3,4,4,4,4,Neutral or Dissatisfied
10696,Male,25,Returning,Business,Economy,308,0,0.0,3,2,2,3,4,2,2,4,Neutral or Dissatisfied
10697,Male,28,Returning,Business,Business,316,1,0.0,4,5,3,3,5,5,5,4,Satisfied
10698,Male,29,Returning,Business,Business,74,0,0.0,2,2,2,2,2,2,2,4,Neutral or Dissatisfied
10699,Male,38,First-time,Business,Business,216,0,6.0,3,1,1,4,4,4,4,5,Neutral or Dissatisfied
10700,Male,49,Returning,Business,Business,247,0,0.0,3,5,3,5,5,3,2,5,Satisfied
10701,Male,22,First-time,Business,Economy,667,0,0.0,3,1,4,3,1,1,1,4,Neutral or Dissatisfied
10702,Male,24,First-time,Business,Economy,295,0,0.0,4,1,2,4,4,2,2,2,Neutral or Dissatisfied
10703,Female,54,Returning,Business,Business,2118,29,30.0,5,5,3,4,5,4,2,4,Satisfied
10704,Male,55,Returning,Business,Business,312,77,80.0,4,4,1,4,5,5,4,4,Satisfied
10705,Male,77,Returning,Business,Business,2659,18,9.0,3,5,5,3,4,4,4,3,Satisfied
10706,Male,42,Returning,Business,Business,458,0,0.0,5,5,1,3,4,4,3,3,Satisfied
10707,Female,43,Returning,Business,Economy,309,0,3.0,2,4,2,1,4,3,2,1,Neutral or Dissatisfied
10708,Female,37,Returning,Business,Business,2140,111,106.0,4,5,1,5,4,5,5,5,Satisfied
10709,Female,79,Returning,Business,Business,1713,47,65.0,3,4,1,4,3,1,2,4,Neutral or Dissatisfied
10710,Female,48,First-time,Business,Business,295,0,0.0,4,4,2,4,2,2,2,4,Neutral or Dissatisfied
10711,Female,48,Returning,Business,Business,3391,19,10.0,3,4,5,2,4,1,2,2,Neutral or Dissatisfied
10712,Male,46,Returning,Business,Business,3532,3,0.0,3,3,3,2,4,3,3,2,Neutral or Dissatisfied
10713,Male,23,First-time,Business,Business,163,0,0.0,4,4,2,5,5,4,4,5,Satisfied
10714,Female,35,Returning,Business,Business,2969,0,1.0,3,3,3,2,2,2,4,2,Neutral or Dissatisfied
10715,Female,37,First-time,Business,Economy,201,0,0.0,3,2,4,1,1,1,1,3,Neutral or Dissatisfied
10716,Male,37,First-time,Business,Business,247,0,0.0,3,4,5,4,3,3,3,4,Satisfied
10717,Female,55,Returning,Business,Business,429,0,0.0,3,5,2,5,5,5,3,5,Satisfied
10718,Male,32,Returning,Business,Business,2542,4,1.0,3,1,4,1,2,1,1,3,Neutral or Dissatisfied
10719,Female,26,First-time,Business,Business,316,12,9.0,3,3,1,5,5,4,4,5,Neutral or Dissatisfied
10720,Male,44,Returning,Business,Business,312,0,0.0,4,4,5,4,4,4,5,4,Satisfied
10721,Male,42,Returning,Business,Business,3368,0,0.0,4,5,1,4,5,5,5,5,Satisfied
10722,Male,33,Returning,Business,Business,312,11,52.0,2,1,2,2,1,1,1,3,Neutral or Dissatisfied
10723,Female,15,First-time,Business,Economy,312,75,87.0,4,3,3,4,5,5,5,4,Neutral or Dissatisfied
10724,Female,57,Returning,Business,Business,2667,89,78.0,4,4,4,2,4,5,4,2,Satisfied
10725,Male,58,Returning,Business,Business,201,0,0.0,3,5,1,4,5,4,4,5,Satisfied
10726,Female,63,Returning,Business,Business,3986,0,0.0,1,3,3,1,3,1,5,1,Neutral or Dissatisfied
10727,Male,53,Returning,Business,Business,458,0,0.0,1,3,3,2,4,1,5,2,Neutral or Dissatisfied
10728,Female,39,First-time,Business,Business,201,54,52.0,4,3,5,5,2,2,2,4,Neutral or Dissatisfied
10729,Male,23,First-time,Business,Economy,517,0,0.0,3,2,4,5,5,5,5,4,Neutral or Dissatisfied
10730,Female,17,First-time,Business,Economy,301,19,17.0,2,2,3,1,4,2,2,4,Neutral or Dissatisfied
10731,Female,51,Returning,Business,Business,458,1,4.0,1,3,4,1,3,3,4,1,Neutral or Dissatisfied
10732,Male,33,Returning,Business,Economy,158,92,84.0,2,2,4,4,2,2,2,4,Neutral or Dissatisfied
10733,Female,42,Returning,Business,Economy,224,53,42.0,1,2,3,3,2,2,1,3,Neutral or Dissatisfied
